Date,Player_1,Player_2,player_1_wins,Rank_1,Rank_2,rank_diff,rank_ratio,log_rank_diff,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Court_Outdoor,Best of_5
2000-01-17,Boutter J.,Dosedel S.,0,155,64,91,2.421875,0.8754687373539003,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Canas G.,Kiefer N.,0,74,4,70,18.5,2.7080502011022096,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Chang M.,Federer R.,0,38,62,-24,0.6129032258064516,-0.4795730802618863,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Corretja A.,Sargsian S.,1,30,51,-21,0.5882352941176471,-0.5172565140962813,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Delgado J.,Rosset M.,0,143,45,98,3.1777777777777776,1.1411719030869056,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Diaz J.,Jonsson F.,0,84,123,-39,0.6829268292682927,-0.3776303091147204,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Draper S.,Ferrero J.C.,0,200,40,160,5.0,1.5897328413547678,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Dupuis A.,Rodriguez M.,1,98,119,-21,0.8235294117647058,-0.19237189264745602,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Escude N.,Courier J.,1,34,36,-2,0.9444444444444444,-0.055569851154810834,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ferreira W.,Bastl G.,1,53,78,-25,0.6794871794871795,-0.380463805902747,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Fromberg R.,Enqvist T.,1,80,6,74,13.333333333333334,2.4485390056171257,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Golmard J.,Henman T.,0,31,13,18,2.3846153846153846,0.8266785731844681,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Haas T.,Saulnier C.,1,12,171,-159,0.07017543859649122,-2.582545119351916,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Hewitt L.,Goldstein P.,1,17,87,-70,0.19540229885057472,-1.5869650565820423,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Hrbaty D.,Clavet F.,0,22,39,-17,0.5641025641025641,-0.5533852381847866,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ilie A.,Tarango J.,1,46,65,-19,0.7076923076923077,-0.33950714031636675,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Johansson T.,Kulti N.,1,42,121,-79,0.34710743801652894,-1.0428209290396944,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Kafelnikov Y.,Knippschild J.,1,2,85,-83,0.023529411764705882,-3.3557350075853973,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Karbacher B.,Hill M.,0,139,238,-99,0.5840336134453782,-0.5348211293222072,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Koubek S.,Cadart R.,1,43,217,-174,0.19815668202764977,-1.6003054288708278,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Kroslak J.,Lopez-Moron A.,1,104,117,-13,0.8888888888888888,-0.11672427430814203,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Kuerten G.,Portas A.,0,5,91,-86,0.054945054945054944,-2.7300291078209855,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Lareau S.,Tillstrom M.,0,103,79,24,1.3037974683544304,0.2623642644674913,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ljubicic I.,Sekulov J.,0,72,133,-61,0.5413533834586466,-0.6073803588025202,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Llodra M.,Gaudio G.,1,263,61,202,4.311475409836065,1.4488147181012243,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Mamiit C.,Norman M.,0,97,11,86,8.818181818181818,2.100060828882572,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Mantilla F.,Zabaleta M.,0,27,33,-6,0.8181818181818182,-0.19415601444095776,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Medvedev A.,Lapentti N.,0,32,7,25,4.571428571428571,1.4170660197866445,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Mirnyi M.,Agenor R.,1,67,94,-27,0.7127659574468085,-0.3343691864244338,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Motomura G.,Grosjean S.,0,148,26,122,5.6923076923076925,1.70810943994113,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Novak J.,Hipfl M.,1,37,75,-38,0.49333333333333335,-0.6931471805599454,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,O'Brien A.,Pretzsch A.,0,162,115,47,1.4086956521739131,0.34016000970039784,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Parmar A.,El Aynaoui Y.,0,257,29,228,8.862068965517242,2.151762203259462,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Petrovic D.,Paes L.,0,201,137,64,1.467153284671533,0.381014012244,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Philippoussis M.,Okun N.,1,19,189,-170,0.10052910052910052,-2.2512917986064953,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Pioline C.,Ivanisevic G.,0,15,70,-55,0.21428571428571427,-1.4900911548015343,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Pozzi G.,Zib T.,1,82,118,-36,0.6949152542372882,-0.36028288531493136,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Puerta M.,Agassi A.,0,112,1,111,112.0,4.034240638152395,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Rochus C.,Costa A.,1,120,20,100,6.0,1.7512681078733183,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Safin M.,Stafford G.,0,23,472,-449,0.048728813559322036,-2.981041558143987,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Sampras P.,Arthurs W.,1,3,105,-102,0.02857142857142857,-3.277144732992176,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Sanguinetti D.,Woodforde M.,0,113,126,-13,0.8968253968253969,-0.10798863806409553,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Santoro F.,Krajicek R.,0,25,10,15,2.5,0.8602012652231115,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Schuettler R.,Marin J.A.,1,60,73,-13,0.821917808219178,-0.19319122903085884,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Sirianni J.,Squillari F.,0,356,48,308,7.416666666666667,1.9859154836690123,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Sluiter R.,Gaudenzi A.,1,166,88,78,1.8863636363636365,0.6293574426846158,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Spadea V.,Voinea A.,0,21,95,-74,0.22105263157894736,-1.47330573810952,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Srichaphan P.,Kucera K.,1,102,18,84,5.666666666666667,1.6902900090631956,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Stanoytchev O.,Vacek D.,0,109,44,65,2.477272727272727,0.893817876022097,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Stoltenberg J.,Bjorkman J.,0,81,76,5,1.0657894736842106,0.06291382541056922,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Tieleman L.,Martin A.,1,89,52,37,1.7115384615384615,0.5295177567781431,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ullyett K.,Tabara M.,1,182,122,60,1.4918032786885247,0.3973017974690043,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Vanek J.,Wessels P.,1,153,114,39,1.3421052631578947,0.29202047405037934,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Vinciguerra A.,Gumy H.,1,99,63,36,1.5714285714285714,0.4462871026284203,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Woodbridge T.,Siemerink J.,1,204,93,111,2.193548387096774,0.7797151968684046,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Woodruff C.,Damm M.,1,56,92,-36,0.6086956521739131,-0.489548225318706,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Agassi A.,Schalken S.,1,1,47,-46,0.02127659574468085,-3.1780538303479458,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Arazi H.,Jonsson F.,1,41,123,-82,0.3333333333333333,-1.0826119473216687,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Behrend T.,Kiefer N.,0,106,4,102,26.5,3.0633909220278053,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Black W.,Rosset M.,1,151,45,106,3.3555555555555556,1.1952391243571814,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Dosedel S.,Srichaphan P.,1,64,102,-38,0.6274509803921569,-0.46034171833399906,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Dupuis A.,Mirnyi M.,0,98,67,31,1.462686567164179,0.37561214495848283,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Escude N.,Krajicek R.,1,34,10,24,3.4,1.1574527886910428,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ferreira W.,Johansson T.,1,53,42,11,1.2619047619047619,0.22778393087071214,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Fromberg R.,Pretzsch A.,1,80,115,-35,0.6956521739130435,-0.35914103643392536,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Haas T.,El Aynaoui Y.,0,12,29,-17,0.41379310344827586,-0.8362480242006187,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Hewitt L.,Corretja A.,1,17,30,-13,0.5666666666666667,-0.5436154465889818,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Hill M.,Grosjean S.,0,238,26,212,9.153846153846153,2.180626685927182,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Ivanisevic G.,Clavet F.,0,70,39,31,1.794871794871795,0.5738004229273792,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Kafelnikov Y.,Vacek D.,1,2,44,-42,0.045454545454545456,-2.7080502011022096,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Koubek S.,Stafford G.,1,43,472,-429,0.09110169491525423,-2.3749057545736716,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Kroslak J.,Federer R.,0,104,62,42,1.6774193548387097,0.5108256237659905,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Llodra M.,Alami K.,0,263,35,228,7.514285714285714,1.992430164690206,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Martin T.,Vicente F.,0,9,55,-46,0.16363636363636364,-1.7227665977411037,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2000-01-17,Norman M.,Pozzi G.,1,11,82,-71,0.13414634146341464,-1.933933958008598,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
